;ID;LOCATION;NUMBER
2267;D90W6G1N9Z;UC1X4_AKRI3_INQ3Y2;730
2268;R6125Y6U6X;358Y_H8JB_QSDG;2671
2269;4J6PU9OSMW;ZCJH_YJ5;1930
2270;U7DS8O452O;9ZWB4_ZKZOTH_L205AN;878
2271;67RWMVXPT1;0XXE_RHN;3662
2272;OCQUW7OCZ8;MYBRGJ_X3UYP;4279
2273;41KDAUILIP;358Y_H8JB_QSDG;485
2274;JMFCC94SRX;7RM2_2XX377_6JI;4957
2275;LOVQBIB4QT;358Y_H8JB_QSDG;660
2276;57TOGEMKPE;358Y_H8JB_QSDG;1525
2277;XIDYGVLW8G;9ZWB4_ZKZOTH_L205AN;3620
2278;XNDKDOUH7D;GJHXPQ_JT_Q128;3118
2279;D0Z4VZN517;358Y_H8JB_QSDG;4380
2280;W8G90GF4E1;0XXE_RHN;1850
2281;AYW2T4EIK9;MYBRGJ_X3UYP;686
2282;U25CBHE6ND;GJHXPQ_JT_Q128;63
2283;18ZL88L9VE;GJHXPQ_JT_Q128;4324
2284;Y83ZA8XLLV;QYE547_8J4_5QXMDY;2494
2285;GJFXDR1HIU;358Y_H8JB_QSDG;2042
2286;HTHQJX9831;MYBRGJ_X3UYP;3915
2287;EL2DZGKM6S;7RM2_2XX377_6JI;3695
2288;4NLBBIHFQN;ZCJH_YJ5;3532
2289;HX47I3PJHG;XVYX_MB_EW3FWK;2309
2290;69T9JJEPO7;QYE547_8J4_5QXMDY;1469
2291;N5B514HWOA;7RM2_2XX377_6JI;139
2292;7FOYUWI862;UC1X4_AKRI3_INQ3Y2;4117
2293;H4BB43E6IT;GJHXPQ_JT_Q128;2960
2294;EQV3GTNOOC;UC1X4_AKRI3_INQ3Y2;2611
2295;XE7UGWSO2W;MYBRGJ_X3UYP;2226
2296;0XRVC4HLBQ;MYBRGJ_X3UYP;4250
2297;LT7EZGUZY4;MYBRGJ_X3UYP;4351
2298;BXGQ9Y8N78;UC1X4_AKRI3_INQ3Y2;4244
2299;1ZVH2GXAHR;MYBRGJ_X3UYP;647
2300;T7C7TAVT2C;GJHXPQ_JT_Q128;697
2301;NVEZR27775;7RM2_2XX377_6JI;1025
2302;V5AIPJFJZL;QYE547_8J4_5QXMDY;2061
2303;HWO1HIV02M;9ZWB4_ZKZOTH_L205AN;2219
2304;Y4W1HZO3NP;MYBRGJ_X3UYP;4348
2305;Z0AM6TM5LW;QYE547_8J4_5QXMDY;115
2306;NGNMG4QAO4;ZCJH_YJ5;3667
2307;MR86LXU81W;9ZWB4_ZKZOTH_L205AN;765
2308;6N3S86QGGK;UC1X4_AKRI3_INQ3Y2;951
2309;9XYORSN40J;ZCJH_YJ5;185
2310;26IWJOSQCO;0XXE_RHN;1505
2311;WE6VCSTI8S;9ZWB4_ZKZOTH_L205AN;1050
2312;5MFM3485IU;MYBRGJ_X3UYP;2039
2313;EWUQRU8RPD;7RM2_2XX377_6JI;2066
2314;K0QDDPW657;9ZWB4_ZKZOTH_L205AN;1058
2315;RFXA73XVDF;9ZWB4_ZKZOTH_L205AN;4980
2316;IRRZFBHIF7;QYE547_8J4_5QXMDY;203
2317;MEYYYKH2Q0;358Y_H8JB_QSDG;4745
2318;PD7V8A9OFN;ZCJH_YJ5;1826
2319;WNLSQILT8E;358Y_H8JB_QSDG;470
2320;F2TKNT8CLV;UC1X4_AKRI3_INQ3Y2;2071
2321;VNZE18EEWO;QYE547_8J4_5QXMDY;2617
2322;0LBHGY6WJ7;GJHXPQ_JT_Q128;1911
2323;PK7LPKJ8CP;MYBRGJ_X3UYP;4557
2324;R4N09X1KZ5;QYE547_8J4_5QXMDY;1322
2325;TYG8HUY713;MYBRGJ_X3UYP;4730
2326;1XYNDSDBUJ;ZCJH_YJ5;3045
2327;KWQ1NY4WYB;ZCJH_YJ5;3982
2328;TG2N6I0JU4;ZCJH_YJ5;3701
2329;GEGTQAZW7B;XVYX_MB_EW3FWK;1846
2330;GL1R5E20DR;QYE547_8J4_5QXMDY;3029
2331;IUD640YR4F;QYE547_8J4_5QXMDY;3956
2332;4CJIK60NIK;MYBRGJ_X3UYP;1352
2333;H9MV3ASA1S;0XXE_RHN;2110
2334;U2H7AG6EBC;UC1X4_AKRI3_INQ3Y2;3079
2335;O71C7IFIHD;XVYX_MB_EW3FWK;685
2336;RNZ153INB9;XVYX_MB_EW3FWK;923
2337;72JB6DXHGK;9ZWB4_ZKZOTH_L205AN;3860
2338;P29ADEI7EI;QYE547_8J4_5QXMDY;249
2339;OZU4UMEP6U;9ZWB4_ZKZOTH_L205AN;4508
2340;JS2CCZTRTT;358Y_H8JB_QSDG;1209
2341;H23OBJABUC;UC1X4_AKRI3_INQ3Y2;2579
2342;W7H8AZZG1B;GJHXPQ_JT_Q128;4632
2343;VS1SPCITZ4;9ZWB4_ZKZOTH_L205AN;3025
2344;8CQN0Z4M30;ZCJH_YJ5;1915
2345;67V2FFM4D5;UC1X4_AKRI3_INQ3Y2;1110
2346;N2DIBOBA0B;XVYX_MB_EW3FWK;3000
2347;0QDT6I44VD;0XXE_RHN;4786
2348;N7N5ESPEWH;7RM2_2XX377_6JI;357
2349;LQMM1YQ9YD;ZCJH_YJ5;280
2350;PLOQ85ARN8;ZCJH_YJ5;619
2351;SM1VHY40T2;GJHXPQ_JT_Q128;4138
2352;BMQ2C82XMA;UC1X4_AKRI3_INQ3Y2;4257
2353;B73F3J6Z5M;MYBRGJ_X3UYP;745
2354;5AC1EWG07T;XVYX_MB_EW3FWK;805
2355;6COMIQPT4W;7RM2_2XX377_6JI;720
2356;7PKOO1Z4M0;QYE547_8J4_5QXMDY;1430
2357;USMV49IFEK;7RM2_2XX377_6JI;2303
2358;FBIPKWFR7A;UC1X4_AKRI3_INQ3Y2;1305
2359;F5AYGS3J2P;UC1X4_AKRI3_INQ3Y2;3672
2360;45INA741O8;QYE547_8J4_5QXMDY;3270
2361;M206FKN6FR;MYBRGJ_X3UYP;1438
2362;W61JCT7GYN;358Y_H8JB_QSDG;1241
2363;VWVY918J2S;QYE547_8J4_5QXMDY;313
2364;R4QCYG3FWU;UC1X4_AKRI3_INQ3Y2;4216
2365;AQSZZ0Y3OZ;7RM2_2XX377_6JI;366
2366;G7X7UBG3WF;GJHXPQ_JT_Q128;3354
2367;NO8ZQXINV4;ZCJH_YJ5;2949
2368;RN2Y5YHINZ;XVYX_MB_EW3FWK;114
2369;RRED61814I;QYE547_8J4_5QXMDY;2779
2370;KIHYVQU177;7RM2_2XX377_6JI;781
2371;L0JTLAWJX5;9ZWB4_ZKZOTH_L205AN;2028
2372;G5NTV88B4V;QYE547_8J4_5QXMDY;4699
2373;93147Y41AL;MYBRGJ_X3UYP;3897
2374;S46LXZ4WPZ;QYE547_8J4_5QXMDY;2171
2375;AIHJI8QYIQ;GJHXPQ_JT_Q128;1689
2376;O50H53RMQ8;MYBRGJ_X3UYP;955
2377;XWBKUKLG8B;MYBRGJ_X3UYP;4018
2378;Z5Q2974ZVT;358Y_H8JB_QSDG;542
2379;L4J6S6GLMW;9ZWB4_ZKZOTH_L205AN;3826
2380;3TTZPRDKGQ;MYBRGJ_X3UYP;3691
2381;TO1ON5YWS4;358Y_H8JB_QSDG;3448
2382;1EHO89Z4OZ;QYE547_8J4_5QXMDY;3095
2383;D0AZ0NPAK1;9ZWB4_ZKZOTH_L205AN;1153
2384;DTDL2IDLPA;GJHXPQ_JT_Q128;4690
2385;31RFE68WLA;QYE547_8J4_5QXMDY;1345
2386;TU7W14IW71;7RM2_2XX377_6JI;4850
2387;WRJOQWCL5F;QYE547_8J4_5QXMDY;2267
2388;RR7ROJF95G;XVYX_MB_EW3FWK;1799
2389;IRXCTIAWZC;0XXE_RHN;1759
2390;0WXENH3V5T;ZCJH_YJ5;2811
2391;T4G0PXTTZH;0XXE_RHN;3021
2392;1KWISOLKOP;QYE547_8J4_5QXMDY;349
2393;5IE8CV69O3;QYE547_8J4_5QXMDY;556
2394;BER8OQ55D4;QYE547_8J4_5QXMDY;4322
2395;ULB4GBSIJI;ZCJH_YJ5;1829
2396;L9NI7BXQCO;XVYX_MB_EW3FWK;603
2397;2XT6ZS38HL;ZCJH_YJ5;1953
2398;K5GA3R3243;9ZWB4_ZKZOTH_L205AN;4597
2399;4CQBMFGOF7;UC1X4_AKRI3_INQ3Y2;3964
2400;Z01VRGPGUC;MYBRGJ_X3UYP;1859
2401;EPAA5MQJ4L;XVYX_MB_EW3FWK;3907
2402;CFKQRVB2JN;9ZWB4_ZKZOTH_L205AN;1988
2403;2Q5G4VTEC2;GJHXPQ_JT_Q128;573
2404;D4EQANTYHP;358Y_H8JB_QSDG;4047
2405;JNQ14AUBNG;QYE547_8J4_5QXMDY;274
2406;SETXFCMQXP;ZCJH_YJ5;2112
2407;ES8MMQOGZL;7RM2_2XX377_6JI;4880
2408;YGMJQ6NK5D;358Y_H8JB_QSDG;4113
2409;SB3YQ1UPNP;XVYX_MB_EW3FWK;2243
2410;V2RTE6YT4X;7RM2_2XX377_6JI;3663
2411;RL92791U3N;7RM2_2XX377_6JI;2844
2412;YYB7TBOX4O;0XXE_RHN;1072
2413;KL4GZR7O0V;GJHXPQ_JT_Q128;2840
2414;INL1ILO3G8;7RM2_2XX377_6JI;4581
2415;OCFXTSC726;UC1X4_AKRI3_INQ3Y2;2728
2416;D7Z23EN72L;9ZWB4_ZKZOTH_L205AN;1500
2417;MTAVQTVTSY;358Y_H8JB_QSDG;2588
2418;43PXGUGIQ9;ZCJH_YJ5;3282
2419;1Y4IH2ILCR;ZCJH_YJ5;1927
2420;64GX38O79T;XVYX_MB_EW3FWK;894
2421;DLCN79LG1W;0XXE_RHN;172
2422;19UJVUQ1YM;ZCJH_YJ5;3037
2423;7WOTHO0EGC;QYE547_8J4_5QXMDY;3589
2424;RNEXRNOHB7;7RM2_2XX377_6JI;771
2425;0Q7G8INFVV;XVYX_MB_EW3FWK;3216
2426;5NXD15B7GY;MYBRGJ_X3UYP;1220
2427;0R5BXW236M;QYE547_8J4_5QXMDY;2362
2428;LTT02F8K7A;7RM2_2XX377_6JI;1799
2429;1JEP0VWUOF;9ZWB4_ZKZOTH_L205AN;1059
2430;Z6A27TKUOM;358Y_H8JB_QSDG;374
2431;FANWDCC2EF;358Y_H8JB_QSDG;476
2432;WT5T2BCM02;ZCJH_YJ5;684
2433;0NLHR8AU24;UC1X4_AKRI3_INQ3Y2;450
2434;838FFPU9OY;MYBRGJ_X3UYP;4201
2435;M5P8EOG909;9ZWB4_ZKZOTH_L205AN;256
2436;505TLAOKQP;MYBRGJ_X3UYP;2758
2437;HTMBR5RBED;UC1X4_AKRI3_INQ3Y2;3300
2438;ECX2I3JT12;0XXE_RHN;1850
2439;VFX5UZP28I;358Y_H8JB_QSDG;3654
2440;FGF0CKSQZ4;0XXE_RHN;3254
2441;I2VA8H798P;ZCJH_YJ5;2966
2442;1ZR4GANXIG;7RM2_2XX377_6JI;852
2443;T9SXM5XCPK;0XXE_RHN;3175
2444;KHN72J6DM0;7RM2_2XX377_6JI;3882
2445;L3HWT4EVR4;GJHXPQ_JT_Q128;4433
2446;OY6CDSBTR6;7RM2_2XX377_6JI;2678
2447;5D4XYW2USQ;QYE547_8J4_5QXMDY;694
2448;BKVGEWM0SP;UC1X4_AKRI3_INQ3Y2;3042
2449;NQBW885J5Z;ZCJH_YJ5;403
2450;RHJYMETO54;9ZWB4_ZKZOTH_L205AN;1465
2451;2C9OGOG8GA;QYE547_8J4_5QXMDY;570
2452;5XG5F8QYRT;ZCJH_YJ5;916
2453;446ATMD0Q6;9ZWB4_ZKZOTH_L205AN;1669
2454;TQSFEFIW2W;0XXE_RHN;4621
2455;3ZJQ5Z83ZS;UC1X4_AKRI3_INQ3Y2;705
2456;QQN6FCTODB;ZCJH_YJ5;4190
2457;KXS6EMO4LP;MYBRGJ_X3UYP;422
2458;CSELEMKOF5;9ZWB4_ZKZOTH_L205AN;3037
2459;9B1K7YYC4A;QYE547_8J4_5QXMDY;3243
2460;PYEA5FO0HB;XVYX_MB_EW3FWK;3590
2461;59FAWQ3LSW;358Y_H8JB_QSDG;2773
2462;TSL0GFH5SA;0XXE_RHN;3574
2463;FRIU8MODP5;9ZWB4_ZKZOTH_L205AN;1028
2464;0UX0QI81PO;QYE547_8J4_5QXMDY;291
2465;3O122L06Y4;QYE547_8J4_5QXMDY;3164
2466;U1NUSZNHYU;358Y_H8JB_QSDG;2637
2467;MNQADQBN1X;XVYX_MB_EW3FWK;1256
2468;JW5NHWW86I;MYBRGJ_X3UYP;3699
2469;KN7KZJOD20;UC1X4_AKRI3_INQ3Y2;1028
2470;JW7OP95X73;GJHXPQ_JT_Q128;3111
2471;F4NYTS75CS;MYBRGJ_X3UYP;373
2472;CZ4YUF6FZ0;GJHXPQ_JT_Q128;3209
2473;NRWARW6MOV;9ZWB4_ZKZOTH_L205AN;2092
2474;QOALOOSG14;9ZWB4_ZKZOTH_L205AN;4293
2475;Q9WSSGL7DC;XVYX_MB_EW3FWK;3548
2476;XG1RR3R0W1;7RM2_2XX377_6JI;1657
2477;4C6PX0QL4Z;MYBRGJ_X3UYP;2843
2478;GQI00WMQXU;0XXE_RHN;3728
2479;VQRM4KPUI0;7RM2_2XX377_6JI;864
2480;5E7WW23F1C;9ZWB4_ZKZOTH_L205AN;1274
2481;RA6O5U8Q5T;0XXE_RHN;937
2482;1C5D3X3PGB;ZCJH_YJ5;1540
2483;H4O2SROE4B;9ZWB4_ZKZOTH_L205AN;47
2484;7G2FY440QM;QYE547_8J4_5QXMDY;569
2485;ZCSBKS0UHL;ZCJH_YJ5;3206
2486;K3R1YKL8PM;XVYX_MB_EW3FWK;2512
2487;IHXMO1AA00;358Y_H8JB_QSDG;4341
2488;VW2O7V5KNA;7RM2_2XX377_6JI;4816
2489;BRJMND81I2;QYE547_8J4_5QXMDY;327
2490;XCYUK0ZQD8;0XXE_RHN;4751
2491;PTO0O6WND2;9ZWB4_ZKZOTH_L205AN;1310
2492;6I5ES317U7;ZCJH_YJ5;117
2493;Y3ZPLY1OH4;0XXE_RHN;3064
2494;9D8OWZ5WOP;9ZWB4_ZKZOTH_L205AN;44
2495;26HESI2RDO;0XXE_RHN;2930
2496;QP4FDIB3KH;7RM2_2XX377_6JI;1434
2497;Q8IAH17079;GJHXPQ_JT_Q128;3826
2498;9WP05QYSB3;358Y_H8JB_QSDG;3431
2499;A0J0HSOCWR;7RM2_2XX377_6JI;1686
2500;0ZM1LBVDIM;ZCJH_YJ5;2179
2501;GJM902V3HY;QYE547_8J4_5QXMDY;1867
2502;2SN02CZFXM;MYBRGJ_X3UYP;4927
2503;Y6UZH94QL1;7RM2_2XX377_6JI;2979
2504;EHIZSITGV6;QYE547_8J4_5QXMDY;3669
2505;AGC41XDAII;9ZWB4_ZKZOTH_L205AN;4320
2506;77SMPASAM1;0XXE_RHN;3340
2507;MX0RCUHVMJ;9ZWB4_ZKZOTH_L205AN;1571
2508;RVXGXYIVD3;9ZWB4_ZKZOTH_L205AN;2791
2509;X2LOEQWIQZ;358Y_H8JB_QSDG;1547
2510;A9CTFFM1MM;ZCJH_YJ5;2680
2511;6VBTYVZBYW;UC1X4_AKRI3_INQ3Y2;1332
2512;G0XVO3Q7RY;QYE547_8J4_5QXMDY;4921
2513;8JKS14CZPI;UC1X4_AKRI3_INQ3Y2;2483
2514;VV73LCE84F;QYE547_8J4_5QXMDY;1418
2515;R796QWXYCU;358Y_H8JB_QSDG;571
2516;0SJFKDCUH7;358Y_H8JB_QSDG;1586
2517;TMYF6YCUY5;ZCJH_YJ5;2888
2518;IZR8A8URFG;XVYX_MB_EW3FWK;3186
2519;H92MEA7REE;XVYX_MB_EW3FWK;1
2520;XMV9LXR9MY;XVYX_MB_EW3FWK;827
2521;V0DNB19UWH;ZCJH_YJ5;3680
2522;5YOHMOBAVU;MYBRGJ_X3UYP;4028
2523;KO72XOWZMK;QYE547_8J4_5QXMDY;86
2524;PVMJRB08B7;UC1X4_AKRI3_INQ3Y2;2245
2525;08BTDNCXJC;0XXE_RHN;309
2526;9SCJWOWN13;MYBRGJ_X3UYP;4904
2527;UZZULMP74K;UC1X4_AKRI3_INQ3Y2;2782
2528;F3YHHI76J2;UC1X4_AKRI3_INQ3Y2;2626
2529;XG6WUL5UW4;XVYX_MB_EW3FWK;475
2530;4G65SXX5C3;MYBRGJ_X3UYP;239
2531;RDXWU5RNP2;9ZWB4_ZKZOTH_L205AN;54
2532;RIBJZ0DOBW;0XXE_RHN;1761
2533;54JMIN4L5K;QYE547_8J4_5QXMDY;1614
2534;O9O2INMKJS;0XXE_RHN;4602
2535;2IWV7580GD;MYBRGJ_X3UYP;1594
2536;895SO7TAB8;ZCJH_YJ5;2315
2537;T4MSYOSHV1;UC1X4_AKRI3_INQ3Y2;175
2538;8IVP018KC6;MYBRGJ_X3UYP;2758
2539;28FE65BFQZ;7RM2_2XX377_6JI;160
2540;TKTZ51CW3C;0XXE_RHN;2161
2541;AB28E376CT;9ZWB4_ZKZOTH_L205AN;3440
2542;I2JVJCURUR;9ZWB4_ZKZOTH_L205AN;3538
2543;8KZTCJYN6H;UC1X4_AKRI3_INQ3Y2;864
2544;CX83AGXSQ2;XVYX_MB_EW3FWK;1570
2545;4KGW5XM4EF;MYBRGJ_X3UYP;1450
2546;6Z6YWTO00Z;7RM2_2XX377_6JI;1882
2547;XT44FR03R1;GJHXPQ_JT_Q128;2374
2548;XCYIHMHYZP;MYBRGJ_X3UYP;4660
2549;Y6C7ZCYFEK;0XXE_RHN;1834
2550;D6BMFFR74T;358Y_H8JB_QSDG;1437
2551;4O4G2GDAAT;0XXE_RHN;1266
2552;IFZNWFURZ2;UC1X4_AKRI3_INQ3Y2;4937
2553;RW0HD0CI7Y;GJHXPQ_JT_Q128;4321
2554;IJWOVKE45B;358Y_H8JB_QSDG;2530
2555;EUBAKQ9CN1;XVYX_MB_EW3FWK;438
2556;6J5ETE56LG;UC1X4_AKRI3_INQ3Y2;4167
2557;5AT306ME0X;MYBRGJ_X3UYP;685
2558;RYZ2CND7KW;7RM2_2XX377_6JI;3196
2559;6JVJI67J2K;MYBRGJ_X3UYP;3382
2560;KKZY9CW7VX;7RM2_2XX377_6JI;2623
2561;BB3NBTSRV8;QYE547_8J4_5QXMDY;662
2562;XCUTHFBN4I;9ZWB4_ZKZOTH_L205AN;4071
2563;CNVXPNM2G4;358Y_H8JB_QSDG;1417
2564;FSTVI177HN;UC1X4_AKRI3_INQ3Y2;4056
2565;IQVV9WAUFN;7RM2_2XX377_6JI;2909
2566;QS704C0FKG;7RM2_2XX377_6JI;2128
2567;OI6YTH8FCS;UC1X4_AKRI3_INQ3Y2;3807
2568;RNSCQXKJ52;ZCJH_YJ5;4475
2569;VARG8836TW;7RM2_2XX377_6JI;2827
2570;9C1BVY3H0Q;MYBRGJ_X3UYP;4527
2571;UA2ZT1M1MN;MYBRGJ_X3UYP;4057
2572;MCHM064SE5;9ZWB4_ZKZOTH_L205AN;3739
2573;ZADZAA3HXY;0XXE_RHN;811
2574;JGGBNO2GHG;UC1X4_AKRI3_INQ3Y2;3933
2575;PTDZRAX7BR;0XXE_RHN;3970
2576;3HJT5OU7V2;9ZWB4_ZKZOTH_L205AN;2758
2577;HKGR2YZDPF;0XXE_RHN;3564
2578;TH5A5P0LCZ;UC1X4_AKRI3_INQ3Y2;583
2579;IHEAXHQHK4;UC1X4_AKRI3_INQ3Y2;1843
2580;B7TB3RAD00;GJHXPQ_JT_Q128;3908
2581;RFX5F18N9G;ZCJH_YJ5;1777
2582;D1OVA8VXKX;ZCJH_YJ5;3423
2583;QJXT24A9NF;QYE547_8J4_5QXMDY;648
2584;626MMXRMW3;MYBRGJ_X3UYP;4293
2585;JM63TWMXC2;MYBRGJ_X3UYP;352
2586;UXCYY4CI51;358Y_H8JB_QSDG;4877
2587;HSG7VJSZSB;9ZWB4_ZKZOTH_L205AN;1234
2588;IT211N0D2X;0XXE_RHN;1889
2589;4HO1X9S0NM;7RM2_2XX377_6JI;450
2590;I5WVRSRDLT;MYBRGJ_X3UYP;1773
2591;8Z4IWZW2CY;358Y_H8JB_QSDG;1838
2592;16X0N6G9Q9;QYE547_8J4_5QXMDY;2772
2593;V4M1CV9PO3;UC1X4_AKRI3_INQ3Y2;1236
2594;LQKROYMNR7;7RM2_2XX377_6JI;282
2595;O3M9KCF3KG;GJHXPQ_JT_Q128;3867
2596;35XS1UZ3RD;0XXE_RHN;2350
2597;EIPRKQ0OWQ;MYBRGJ_X3UYP;4314
2598;QTAE3343FT;MYBRGJ_X3UYP;1218
2599;01210ZZNJ1;QYE547_8J4_5QXMDY;2278
2600;NAKITT2YTV;UC1X4_AKRI3_INQ3Y2;2669
2601;AG328WATCG;GJHXPQ_JT_Q128;3945
2602;JIIM3Q1BKS;358Y_H8JB_QSDG;3390
2603;LM9LYOD3X5;GJHXPQ_JT_Q128;4888
2604;SG3KDGTBRT;QYE547_8J4_5QXMDY;136
2605;7JL8JXNFRN;GJHXPQ_JT_Q128;88
2606;74WASQUQKC;QYE547_8J4_5QXMDY;1848
2607;NLWHX9GUS3;ZCJH_YJ5;2553
2608;AQ7O6DAF7T;UC1X4_AKRI3_INQ3Y2;1513
2609;388OWD0Y17;358Y_H8JB_QSDG;3090
2610;6V8CYQU05Q;UC1X4_AKRI3_INQ3Y2;2868
2611;5OL2E3F6DV;XVYX_MB_EW3FWK;2749
2612;YVC36I5XIW;358Y_H8JB_QSDG;1526
2613;2KUKLUEM6F;358Y_H8JB_QSDG;1664
2614;LB1U6W99QD;0XXE_RHN;2056
2615;OK4A4FI097;UC1X4_AKRI3_INQ3Y2;2609
2616;GH8FN8DAY7;7RM2_2XX377_6JI;997
2617;J1S2AP2PX5;ZCJH_YJ5;2354
2618;ULG9JF4W12;XVYX_MB_EW3FWK;1934
2619;OAFWG2IQQC;QYE547_8J4_5QXMDY;617
2620;IJSDA9JRXR;XVYX_MB_EW3FWK;2182
2621;4FTMFF8AMT;GJHXPQ_JT_Q128;1787
2622;EPQ4110JOC;7RM2_2XX377_6JI;3262
2623;4HK3DV1ELV;0XXE_RHN;1679
2624;JJEA8BJZQ5;7RM2_2XX377_6JI;4539
2625;L588H8PKJB;XVYX_MB_EW3FWK;3812
2626;EQ48YAPX04;UC1X4_AKRI3_INQ3Y2;4137
2627;IZLAEN0MCI;7RM2_2XX377_6JI;2827
2628;8PC2OENQHO;0XXE_RHN;3572
2629;GQ8Q01EY5H;QYE547_8J4_5QXMDY;4611
2630;8JM6RC1D9H;QYE547_8J4_5QXMDY;586
2631;TTEB31RQ3F;UC1X4_AKRI3_INQ3Y2;3539
2632;YA4QC6MRQ1;XVYX_MB_EW3FWK;992
2633;SJ5Z8LF470;UC1X4_AKRI3_INQ3Y2;4346
2634;WTTLUR8NUM;QYE547_8J4_5QXMDY;3331
2635;24B1RBSVMU;XVYX_MB_EW3FWK;2862
2636;XFX6GFXVZH;MYBRGJ_X3UYP;1576
2637;1LA1BA0F8G;XVYX_MB_EW3FWK;2082
2638;HHZC3MP0YF;7RM2_2XX377_6JI;3509
2639;891XFH5ZGI;7RM2_2XX377_6JI;4407
2640;1KY8M0Q3E8;358Y_H8JB_QSDG;2248
2641;J4W5KSHYHW;9ZWB4_ZKZOTH_L205AN;2071
2642;4G2KJYA3RH;7RM2_2XX377_6JI;1194
2643;049TY8KU9Z;UC1X4_AKRI3_INQ3Y2;1773
2644;REOPD8F28D;9ZWB4_ZKZOTH_L205AN;3340
2645;UJUQU9S6NX;UC1X4_AKRI3_INQ3Y2;1427
2646;CS5D6XI1I8;ZCJH_YJ5;2051
2647;WAMDZQIB0L;MYBRGJ_X3UYP;4049
2648;ETUCCGCDT7;GJHXPQ_JT_Q128;1587
2649;AMND6S0YZV;9ZWB4_ZKZOTH_L205AN;2520
2650;6782NNNBFN;0XXE_RHN;2640
2651;28OI23VC8Z;XVYX_MB_EW3FWK;3616
2652;RI1U9OYU33;XVYX_MB_EW3FWK;3142
2653;SZX0YP6WHG;358Y_H8JB_QSDG;2555
2654;VVHNXVY8OE;9ZWB4_ZKZOTH_L205AN;2454
2655;OWT4BYET5K;QYE547_8J4_5QXMDY;1906
2656;75F1XKZNK8;9ZWB4_ZKZOTH_L205AN;4554
2657;0J9KCXHADR;MYBRGJ_X3UYP;469
2658;TW2GB8MAN5;XVYX_MB_EW3FWK;3400
2659;6LOOJQZL9L;ZCJH_YJ5;909
2660;I07S0QTXFH;QYE547_8J4_5QXMDY;4346
2661;EVL9O2JRNB;QYE547_8J4_5QXMDY;4498
2662;U70G6MNIIE;XVYX_MB_EW3FWK;3024
2663;S6MVY5ETQQ;UC1X4_AKRI3_INQ3Y2;4954
2664;5KMTVDBO0H;MYBRGJ_X3UYP;4568
2665;BOH55DQX3N;358Y_H8JB_QSDG;463
2666;BEM5ZO5RHP;XVYX_MB_EW3FWK;3422
2667;X6DBRYFWG2;QYE547_8J4_5QXMDY;2740
2668;4YASC2CXPJ;7RM2_2XX377_6JI;421
2669;OSGL6DSWBN;0XXE_RHN;4910
2670;1O8GIKHQGX;GJHXPQ_JT_Q128;804
2671;FTIAOFPAF9;0XXE_RHN;4451
2672;IJPU3O9HPC;XVYX_MB_EW3FWK;3420
2673;T6BGPVCPJM;ZCJH_YJ5;45
2674;K4L7QEM3QL;9ZWB4_ZKZOTH_L205AN;3963
2675;H1XYETWPFH;UC1X4_AKRI3_INQ3Y2;485
2676;VQ7UBIEC5A;ZCJH_YJ5;2425
2677;FKRG51COVT;UC1X4_AKRI3_INQ3Y2;730
2678;AM3LUDFIRL;XVYX_MB_EW3FWK;1961
2679;7D94DJD41C;GJHXPQ_JT_Q128;1748
2680;MXC77T0E4K;0XXE_RHN;4781
2681;0OAAC2EIJH;7RM2_2XX377_6JI;2463
2682;V5B8R87Y8W;GJHXPQ_JT_Q128;1907
2683;JQ5W7BUE7J;MYBRGJ_X3UYP;3884
2684;O8LX1WCHEU;7RM2_2XX377_6JI;3374
2685;03QMYD4CIM;UC1X4_AKRI3_INQ3Y2;2690
2686;LAXN1QF6YK;0XXE_RHN;4233
2687;PC99WCD448;MYBRGJ_X3UYP;4322
2688;RHL321OOS6;0XXE_RHN;3427
2689;QD3RWDK4SE;QYE547_8J4_5QXMDY;3872
2690;YTRJQFEGEX;ZCJH_YJ5;338
2691;2R8197RO8T;7RM2_2XX377_6JI;3025
2692;DVPA351FWO;GJHXPQ_JT_Q128;2023
2693;192XVORLKZ;UC1X4_AKRI3_INQ3Y2;1980
2694;MZ8ZZNVKKW;QYE547_8J4_5QXMDY;3205
2695;MMOD4ZUS8Z;XVYX_MB_EW3FWK;4733
2696;1NM8P10GFA;ZCJH_YJ5;1176
2697;Z3K5U3CLSB;358Y_H8JB_QSDG;4106
2698;PHM79JME8F;QYE547_8J4_5QXMDY;3712
2699;AITZXFIZX6;QYE547_8J4_5QXMDY;4711
2700;OI114CT3EC;XVYX_MB_EW3FWK;2977
2701;IBXSPPUMST;9ZWB4_ZKZOTH_L205AN;3282
2702;TTPRPM26HN;UC1X4_AKRI3_INQ3Y2;2530
2703;BX6VRQ3J7X;GJHXPQ_JT_Q128;1049
2704;SA165TOZ7Y;UC1X4_AKRI3_INQ3Y2;2405
2705;BFKCRGDASU;358Y_H8JB_QSDG;1353
2706;2GM8KH5ZBI;XVYX_MB_EW3FWK;3424
2707;JR9IN82R3M;7RM2_2XX377_6JI;1000
2708;M9E30DWPHB;0XXE_RHN;3241
2709;TKUUCUW7C9;MYBRGJ_X3UYP;4255
2710;OIE61H9IVA;7RM2_2XX377_6JI;3875
2711;2W18JD6Z00;GJHXPQ_JT_Q128;4089
2712;C99L3SVHU2;ZCJH_YJ5;4528
2713;3TQX4P80SR;XVYX_MB_EW3FWK;886
